old_url,clicks,impressions,new_url,new_title,score,confidence,method
https://mahamprint.com/product/619/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%D8%AD%D8%B6%D9%88%D8%B1-%D9%88-%D8%BA%DB%8C%D8%A7%D8%A8-ZKTeco-EB-102,2,61,https://mahamprint.com/products/----zkteco-eb-102,دستگاه حضور و غیاب ZKTeco EB-102,1.0,high,model+title
https://mahamprint.com/product/489/%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-Fujitsu-Fi-5530C2,10,60,https://mahamprint.com/products/-fujitsu-fi-5530c2,اسکنر Fujitsu Fi-5530C2,1.0,high,model+title
https://mahamprint.com/product/3016/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%20%D8%AA%DA%A9%20%DA%A9%D8%A7%D8%B1%D9%87%20-%D8%AC%D9%88%D9%87%D8%B1%D8%A7%D9%81%D8%B4%D8%A7%D9%86-%20Epson-%20F100,6,60,https://mahamprint.com/products/-------epson--f100,پرینتر تک کاره جوهرافشان Epson F100,1.0,high,model+title
https://mahamprint.com/product/909/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%AD%D8%B3%D8%A7%D8%A8-HP-39GS,1,61,https://mahamprint.com/products/--hp-39gs,ماشین حساب HP 39GS,1.0,high,model+title
https://mahamprint.com/product/2331/%DA%86%D8%B1%D8%AE-%D8%AF%D9%86%D8%AF%D9%87-%D8%B3%D8%B1-%D9%BE%D9%84%D8%A7%D8%AA%D9%86-%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-EPSON-LQ2170,0,61,https://mahamprint.com/products/-----epson-lq2170,چرخ دنده سر پلاتن پرینتر  EPSON LQ2170,1.0,high,model+title
https://mahamprint.com/product/518/%D8%AA%D8%B3%D8%AA-%D8%A7%D8%B3%DA%A9%D9%86%D8%A7%D8%B3-AD-2138,3,60,https://mahamprint.com/products/--ad-2138,تست اسکناس AD-2138,1.0,high,model+title
https://mahamprint.com/product/891/%D8%A7%D8%B3%DA%A9%D9%86%D8%A7%D8%B3-%D8%B4%D9%85%D8%A7%D8%B1-MAX-BS-400,6,60,https://mahamprint.com/products/--max-bs-400,اسکناس شمار MAX BS-400,1.0,high,model+title
https://mahamprint.com/product/1749/%D8%B1%DB%8C%D8%A8%D9%88%D9%86-%D8%AF%D8%B1%D8%A7%DB%8C%D9%88-Olivetti-PR9,5,60,https://mahamprint.com/products/--olivetti-pr9,ریبون درایو Olivetti PR9,1.0,high,model+title
https://mahamprint.com/product/3054/%D9%84%DB%8C%D8%A8%D9%84-%20%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%20grandmi-%20%D9%85%D8%AF%D9%84%20-MI-L1300,2,60,https://mahamprint.com/products/----grandmi----mi-l1300,لیبل- پرینتر- grandmi- مدل -MI-L1300,1.0,high,model+title
https://mahamprint.com/product/2472/%D8%A8%D8%A7%D8%B1%DA%A9%D8%AF%D8%AE%D9%88%D8%A7%D9%86-%D8%AF%D9%88-%D8%A8%D8%B9%D8%AF%DB%8C-Meva-5680,0,60,https://mahamprint.com/products/---meva-5680,بارکدخوان دو بعدی Meva 5680,1.0,high,model+title
https://mahamprint.com/product/3014/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1%20-%DA%86%D9%87%D8%A7%D8%B1%DA%A9%D8%A7%D8%B1%D9%87%20-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C%20-canon-%20MF-%20229dw,3,59,https://mahamprint.com/products/------canon--mf--229dw,پرینتر چهارکاره لیزری canon MF 229dw,1.0,high,model+title
https://mahamprint.com/product/2685/%D9%BE%D8%AF-%D8%A7%D9%85%D8%B6%D8%A7%D8%A1-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-WACOM-DTU-1141B,8,59,https://mahamprint.com/products/---wacom-dtu-1141b,پد امضاء دیجیتال WACOM DTU-1141B,1.0,high,model+title
https://mahamprint.com/product/1591/%D8%AC%D9%88%D9%87%D8%B1-CANON-%D9%85%D8%AF%D9%84-GL-790-CMYK,8,59,https://mahamprint.com/products/-canon--gl-790-cmyk,جوهر CANON مدل GL 790 CMYK,1.0,high,model+title
https://mahamprint.com/product/379/%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-EPSON-GT-S85,3,59,https://mahamprint.com/products/-epson-gt-s85,اسکنر EPSON GT-S85,1.0,high,model+title
https://mahamprint.com/product/2112/%D8%AF%D8%B1%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-%D8%A8%D8%B1%D9%86%D8%AF-hp-%D9%85%D8%AF%D9%84-2600-1600,4,59,https://mahamprint.com/products/---hp--2600-1600,درام کارتریج برند hp مدل  (2600)  1600,1.0,high,model+title
https://mahamprint.com/product/1102/%D8%AF%D8%B1%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-Canon-2016,2,59,https://mahamprint.com/products/--canon-2016,درام کارتریج Canon 2016,1.0,high,model+title
https://mahamprint.com/product/559/%D9%84%DB%8C%D8%A8%D9%84-%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%B5%D9%86%D8%B9%D8%AA%DB%8C-TSC-TTP-244-PRO,2,59,https://mahamprint.com/products/---tsc-ttp-244-pro,لیبل پرینتر صنعتی TSC TTP- 244 PRO,1.0,high,model+title
https://mahamprint.com/product/820/%D8%A8%D8%A7%D8%B1%DA%A9%D8%AF-%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-MEVA-MBS-3880,2,59,https://mahamprint.com/products/--meva-mbs-3880,بارکد اسکنر MEVA MBS-3880,1.0,high,model+title
https://mahamprint.com/product/2907/%D8%A8%D8%A7%D8%B1%DA%A9%D8%AF%D8%AE%D9%88%D8%A7%D9%86-%D8%AF%D9%88%D8%A8%D8%B9%D8%AF%DB%8C-DATALOGIC-QBT2430,1,59,https://mahamprint.com/products/--datalogic-qbt2430,بارکدخوان دوبعدی DATALOGIC QBT2430,1.0,high,model+title
https://mahamprint.com/product/1266/%D9%88%DB%8C%D8%AF%D8%A6%D9%88-%D9%BE%D8%B1%D9%88%DA%98%DA%A9%D8%AA%D9%88%D8%B1-Epson-X39,1,59,https://mahamprint.com/products/--epson-x39,ویدئو پروژکتور Epson X39,1.0,high,model+title
https://mahamprint.com/product/1883/%D8%B1%D9%88%D9%84-%D9%84%DB%8C%D8%A8%D9%84-%DA%A9%D8%A7%D8%BA%D8%B0%DB%8C-%D8%B3%D8%A8%D8%B2-%D8%AA%DA%A9-%D8%B1%D8%AF%DB%8C%D9%81%D9%87-95%C3%97125,2,59,https://mahamprint.com/products/------95-125,رول لیبل کاغذی سبز تک ردیفه 95×125,1.0,high,model+title
https://mahamprint.com/product/1070/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%DA%A9%D9%BE%DB%8C-CANON-2204,1,59,https://mahamprint.com/products/--canon-2204,دستگاه کپی CANON 2204,1.0,high,model+title
https://mahamprint.com/product/1681/%D8%AA%D9%88%D9%86%D8%B1-HP-207A,0,59,https://mahamprint.com/products/-hp-207a,تونر HP 207A,1.0,high,model+title
https://mahamprint.com/product/1553/%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-HP-55A,7,58,https://mahamprint.com/products/-hp-55a,کارتریج HP 55A,1.0,high,model+title
https://mahamprint.com/product/839/%D8%A8%D8%A7%D8%B1%DA%A9%D8%AF-%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-MEVA-%D9%85%D8%AF%D9%84-MBS-4680,7,58,https://mahamprint.com/products/--meva--mbs-4680,بارکد اسکنر MEVA مدل MBS 4680,1.0,high,model+title
https://mahamprint.com/product/1258/%D9%88%DB%8C%D8%AF%D8%A6%D9%88-%D9%BE%D8%B1%D9%88%DA%98%DA%A9%D8%AA%D9%88%D8%B1-%D8%AC%DB%8C%D8%A8%DB%8C-ASUS-S1,5,58,https://mahamprint.com/products/---asus-s1,ویدئو پروژکتور جیبی ASUS S1,1.0,high,model+title
https://mahamprint.com/product/429/%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-Kodak-i4600,4,58,https://mahamprint.com/products/-kodak-i4600,اسکنر Kodak i4600,1.0,high,model+title
https://mahamprint.com/product/1083/%D9%81%D9%88%D9%85-%D8%B1%D9%88%D9%84-%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-hp-17A,5,58,https://mahamprint.com/products/---hp-17a,فوم رول کارتریج hp 17A,1.0,high,model+title
https://mahamprint.com/product/503/%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-%D8%A7%D8%B3%D9%86%D8%A7%D8%AF-%DA%A9%D8%AF%D8%A7%DA%A9-E1035,3,58,https://mahamprint.com/products/---e1035,اسکنر اسناد کداک E1035,1.0,high,model+title
https://mahamprint.com/product/2486/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%AA%DA%A9-%DA%A9%D8%A7%D8%B1%D9%87-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-HP-M111A,3,58,https://mahamprint.com/products/----hp-m111a,پرینتر تک کاره لیزری HP M111A,1.0,high,model+title
https://mahamprint.com/product/1866/%D9%84%DB%8C%D8%A8%D9%84-Tyvek-%D8%B9%D8%B1%D8%B6-6-%D8%B3%D8%A7%D9%86%D8%AA,2,58,https://mahamprint.com/products/-tyvek--6-,لیبل Tyvek عرض 6 سانت,1.0,high,model+title
https://mahamprint.com/product/333/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%B3%D9%87-%DA%A9%D8%A7%D8%B1%D9%87-%D8%AC%D9%88%D9%87%D8%B1%D8%A7%D9%81%D8%B4%D8%A7%D9%86-BROTHER-DCP-T510W,2,58,https://mahamprint.com/products/----brother-dcp-t510w,پرینتر سه کاره جوهرافشان BROTHER DCP-T510W,1.0,high,model+title
https://mahamprint.com/product/1206/%D8%B3%D9%87-%D9%BE%D8%A7%DB%8C%D9%87-%D8%B2%D9%85%DB%8C%D9%86%DB%8C-%D9%BE%D8%B1%D9%88%DA%98%DA%A9%D8%AA%D9%88%D8%B1-MUSIC-STAND,1,58,https://mahamprint.com/products/----music-stand,سه پایه زمینی پروژکتور MUSIC STAND,1.0,high,model+title
https://mahamprint.com/product/3065/%D8%A8%D8%A7%D8%B1%DA%A9%D8%AF%D8%AE%D9%88%D8%A7%D9%86-%20mindeo-%20mp%20-8608,1,58,https://mahamprint.com/products/--mindeo--mp--8608,بارکدخوان mindeo mp 8608,1.0,high,model+title
https://mahamprint.com/product/359/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%DA%86%D9%86%D8%AF-%DA%A9%D8%A7%D8%B1%D9%87-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-%D9%85%D8%AF%D9%84-CANON-MF643CDW,1,58,https://mahamprint.com/products/-----canon-mf643cdw,پرینتر چند کاره لیزری مدل CANON MF643CDW,1.0,high,model+title
https://mahamprint.com/product/1549/%D8%AA%D9%88%D9%86%D8%B1-CANON-737,0,58,https://mahamprint.com/products/-canon-737,تونر CANON 737,1.0,high,model+title
https://mahamprint.com/product/2040/%D8%A8%D8%B1%D8%AF-%D9%81%D8%B1%D9%85%D8%AA%D8%B1-Samsung-M2070,5,57,https://mahamprint.com/products/--samsung-m2070,برد فرمتر Samsung M2070,1.0,high,model+title
https://mahamprint.com/product/817/%D8%A8%D8%A7%D8%B1%DA%A9%D8%AF-%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-Axiom-%D9%85%D8%AF%D9%84-2290,3,57,https://mahamprint.com/products/--axiom--2290,بارکد اسکنر Axiom مدل 2290,1.0,high,model+title
https://mahamprint.com/product/1739/%D9%84%D9%85%DB%8C%D9%86%D8%AA-500-%D8%B9%DA%A9%D8%B3-Fargo-TTF-Overlaminate-%D8%A7%D9%88%D8%B1%D8%AC%DB%8C%D9%86%D8%A7%D9%84,2,57,https://mahamprint.com/products/-500--fargo-ttf-overlaminate-,لمینت 500 عکس Fargo TTF Overlaminate اورجینال,1.0,high,model+title
https://mahamprint.com/product/481/%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-Kodak-i5850,2,57,https://mahamprint.com/products/-kodak-i5850,اسکنر Kodak i5850,1.0,high,model+title
https://mahamprint.com/product/2340/%DA%86%D8%B1%D8%AE-%D8%AF%D9%86%D8%AF%D9%87-%DA%A9%D9%84%D8%A7%DA%86-Samsung-Gear-4521,1,57,https://mahamprint.com/products/---samsung-gear-4521,چرخ دنده کلاچ Samsung Gear 4521,1.0,high,model+title
https://mahamprint.com/product/1469/%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-CANON-FX10,0,57,https://mahamprint.com/products/-canon-fx10,کارتریج CANON FX10,1.0,high,model+title
https://mahamprint.com/product/3035/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1%20-%D8%AA%DA%A9%20%DA%A9%D8%A7%D8%B1%D9%87%20-%D8%B1%D9%86%DA%AF%DB%8C-Canon-%207210%20cdn,1,57,https://mahamprint.com/products/------canon--7210-cdn,پرینتر تک کاره رنگی Canon 7210 cdn,1.0,high,model+title
https://mahamprint.com/product/614/%D8%B5%D9%86%D8%AF%D9%88%D9%82-%D9%81%D8%B1%D9%88%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-Posiflex-KS-6715,1,57,https://mahamprint.com/products/--posiflex-ks-6715,صندوق فروشگاهی Posiflex KS-6715,1.0,high,model+title
https://mahamprint.com/product/922/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%AD%D8%B3%D8%A7%D8%A8-Casio-FC-100v,1,57,https://mahamprint.com/products/--casio-fc-100v,ماشین حساب Casio FC-100v,1.0,high,model+title
https://mahamprint.com/product/1763/%D8%B1%DB%8C%D8%A8%D9%88%D9%86-%D8%B1%D9%86%DA%AF%DB%8C-500-%D8%B9%DA%A9%D8%B3-Fargo-Color-Ribbon-%D8%A7%D9%88%D8%B1%D8%AC%DB%8C%D9%86%D8%A7%D9%84,0,57,https://mahamprint.com/products/--500--fargo-color-ribbon-,ریبون رنگی 500 عکس Fargo Color Ribbon اورجینال,1.0,high,model+title
https://mahamprint.com/product/1371/%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-%D8%AA%D9%88%D9%86%D8%B1-EPSON-T200-Magenta,12,56,https://mahamprint.com/products/--epson-t200-magenta,کارتریج تونر EPSON T200 Magenta,1.0,high,model+title
https://mahamprint.com/product/3105/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1%20-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C%20-%D8%B1%D9%86%DA%AF%DB%8C%20-Canon-%20LBP632Cdw,5,56,https://mahamprint.com/products/------canon--lbp632cdw,پرینتر لیزری رنگی Canon LBP632Cdw,1.0,high,model+title
https://mahamprint.com/product/1072/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%DA%A9%D9%BE%DB%8C-SHARP-AR-6020D,4,56,https://mahamprint.com/products/--sharp-ar-6020d,دستگاه کپی SHARP AR-6020D,1.0,high,model+title
https://mahamprint.com/product/780/%D8%A8%D8%A7%D8%B1%DA%A9%D8%AF-%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-ZEC-2100-DB,4,56,https://mahamprint.com/products/--zec-2100-db,بارکد اسکنر ZEC 2100 DB,1.0,high,model+title
https://mahamprint.com/product/2245/%D9%81%DB%8C%D9%88%D8%B2%DB%8C%D9%86%DA%AF-%D8%A7%DA%86-%D9%BE%DB%8C-HP-M401,3,56,https://mahamprint.com/products/---hp-m401,فیوزینگ اچ پی HP M401,1.0,high,model+title
https://mahamprint.com/product/3089/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1%20-%D8%B3%D9%87%20-%DA%A9%D8%A7%D8%B1%D9%87-%20%D8%B1%D9%86%DA%AF%DB%8C%20-CANON-%20MF752Cdw,3,56,https://mahamprint.com/products/--------canon--mf752cdw,پرینتر سه کاره رنگی CANON MF752Cdw,1.0,high,model+title
https://mahamprint.com/product/1210/%D9%BE%D8%B1%D8%AF%D9%87-%D9%86%D9%85%D8%A7%DB%8C%D8%B4-%D8%AF%D8%B3%D8%AA%DB%8C-%D9%BE%D8%B1%D9%88%DA%98%DA%A9%D8%AA%D9%88%D8%B1-scope-2x2,1,56,https://mahamprint.com/products/----scope-2x2,پرده نمایش دستی پروژکتور scope 2x2,1.0,high,model+title
https://mahamprint.com/product/1560/%D8%AA%D9%88%D9%86%D8%B1-%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-CANON-718,1,56,https://mahamprint.com/products/--canon-718,تونر کارتریج CANON 718,1.0,high,model+title
https://mahamprint.com/product/240/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%DA%86%D9%86%D8%AF%DA%A9%D8%A7%D8%B1%D9%87-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-%D8%A8%D8%B1%D9%86%D8%AF-CANON-%D9%85%D8%AF%D9%84-MF235,1,56,https://mahamprint.com/products/----canon--mf235,پرینتر چندکاره لیزری برند  CANON مدل MF235,1.0,high,model+title
https://mahamprint.com/product/1094/%D8%AF%D8%B1%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-Samsung-203,1,56,https://mahamprint.com/products/--samsung-203,درام کارتریج Samsung 203,1.0,high,model+title
https://mahamprint.com/product/2683/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%AC%D9%88%D9%87%D8%B1-%D8%A7%D9%81%D8%B4%D8%A7%D9%86-Epson-L3256w,1,56,https://mahamprint.com/products/---epson-l3256w,پرینتر جوهر افشان Epson L3256w,1.0,high,model+title
https://mahamprint.com/product/90/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-%D8%AA%DA%A9-%DA%A9%D8%A7%D8%B1%D9%87-HP-452DN,0,56,https://mahamprint.com/products/----hp-452dn,پرینتر  لیزری تک کاره HP 452DN,1.0,high,model+title
https://mahamprint.com/product/1538/%D8%AA%D9%88%D9%86%D8%B1-BROTHER-TN-3420,9,55,https://mahamprint.com/products/-brother-tn-3420,تونر BROTHER TN-3420,1.0,high,model+title
https://mahamprint.com/product/2805/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%A8%D8%B1%D9%86%D8%AF-EPSON-L4260,9,55,https://mahamprint.com/products/--epson-l4260,پرینتر برند EPSON L4260,1.0,high,model+title
https://mahamprint.com/product/2661/%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-HP-SCANJET-PRO-2600F1,8,55,https://mahamprint.com/products/-hp-scanjet-pro-2600f1,اسکنر HP SCANJET PRO 2600F1,1.0,high,model+title
https://mahamprint.com/product/1082/%D9%81%D9%88%D9%85-%D8%B1%D9%88%D9%84-HP-1200,5,55,https://mahamprint.com/products/--hp-1200,فوم رول HP 1200,1.0,high,model+title
https://mahamprint.com/product/138/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%DA%86%D9%87%D8%A7%D8%B1%DA%A9%D8%A7%D8%B1%D9%87-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-Brother-MFC-L2740DW,6,55,https://mahamprint.com/products/---brother-mfc-l2740dw,پرینتر چهارکاره لیزری Brother MFC-L2740DW,1.0,high,model+title
https://mahamprint.com/product/2023/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-Canon-SELPHY-CP1300,5,55,https://mahamprint.com/products/-canon-selphy-cp1300,پرینتر Canon SELPHY CP1300,1.0,high,model+title
https://mahamprint.com/product/499/%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-Kodak-i1000,5,55,https://mahamprint.com/products/-kodak-i1000,اسکنر Kodak i1000,1.0,high,model+title
https://mahamprint.com/product/565/%D9%84%DB%8C%D8%A8%D9%84-%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%A8%D8%B1%D9%86%D8%AF-ZEBRA-ZT420,5,55,https://mahamprint.com/products/---zebra-zt420,لیبل پرینتر برند ZEBRA ZT420,1.0,high,model+title
https://mahamprint.com/product/2429/%DA%A9%D8%A7%D8%BA%D8%B0%DA%A9%D8%B4-ADF-%D8%AF%D9%88%D9%82%D9%84%D9%88-%D8%B4%D8%A7%D8%B1%D9%BE-AR-620-%D9%81%D8%A7%D8%A8%D8%B1%DB%8C%DA%A9,4,55,https://mahamprint.com/products/-adf---ar-620-,کاغذکش ADF اسفنجی شارپ AR-620 فابریک,0.912,high,model+title
https://mahamprint.com/product/1793/%D9%85%D8%B1%DA%A9%D8%A8-Risograph-Z-Type-S-4253-ink,3,55,https://mahamprint.com/products/-risograph-z-type-s-4253-ink,مرکب Risograph Z-Type S-4253 ink,1.0,high,model+title
https://mahamprint.com/product/1246/%D9%88%DB%8C%D8%AF%D8%A6%D9%88-%D9%BE%D8%B1%D9%88%DA%98%DA%A9%D8%AA%D9%88%D8%B1-%D8%AC%DB%8C%D8%A8%DB%8C-UNIC-UC46,2,55,https://mahamprint.com/products/---unic-uc46,ویدئو پروژکتور جیبی UNIC UC46,1.0,high,model+title
https://mahamprint.com/product/848/%D8%A8%D8%A7%D8%B1%DA%A9%D8%AF-%D8%A7%D8%B3%DA%A9%D9%86%D8%B1-Remo-%D9%85%D8%AF%D9%84-3100,2,55,https://mahamprint.com/products/--remo--3100,بارکد اسکنر Remo مدل 3100,1.0,high,model+title
https://mahamprint.com/product/1318/%D9%85%D8%A7%D9%86%DB%8C%D8%AA%D9%88%D8%B1-%D8%AF%D9%84-E2420H-%D8%B3%D8%A7%DB%8C%D8%B2-%DB%B2%DB%B4-%D8%A7%DB%8C%D9%86%DA%86,2,55,https://mahamprint.com/products/--e2420h---,مانیتور دل E2420H سایز ۲۴ اینچ,1.0,high,model+title
https://mahamprint.com/product/1653/%D9%BE%D9%84%D8%A7%D8%AA%D8%B1-hp-%D9%85%D8%AF%D9%84-t795,1,55,https://mahamprint.com/products/-hp--t795,پلاتر  hp مدل t795,1.0,high,model+title
https://mahamprint.com/product/225/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%AC%D9%88%D9%87%D8%B1%D8%A7%D9%81%D8%B4%D8%A7%D9%86-%DA%86%D9%87%D8%A7%D8%B1-%DA%A9%D8%A7%D8%B1%D9%87-HP-C510,1,55,https://mahamprint.com/products/----hp-c510,پرینتر جوهرافشان چهار کاره HP C510,1.0,high,model+title
https://mahamprint.com/product/2937/%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-%DA%A9%D9%BE%DB%8C-%DA%86%D9%86%D8%AF-%DA%A9%D8%A7%D8%B1%D9%87-SHARP-%D9%85%D8%AF%D9%84-BP-X240,0,55,https://mahamprint.com/products/----sharp--bp-x240,دستگاه کپی چند کاره SHARP مدل BP-X240,1.0,high,model+title
https://mahamprint.com/product/1033/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%AD%D8%B3%D8%A7%D8%A8-Citizen-350DPN,6,54,https://mahamprint.com/products/--citizen-350dpn,ماشین حساب Citizen 350DPN,1.0,high,model+title
https://mahamprint.com/product/1334/%D9%85%D8%A7%D9%86%DB%8C%D8%AA%D9%88%D8%B1-%D8%A7%D9%84-%D8%AC%DB%8C-27MK400H-%D8%B3%D8%A7%DB%8C%D8%B2-27-%D8%A7%DB%8C%D9%86%DA%86,6,54,https://mahamprint.com/products/---27mk400h--27-,مانیتور ال جی 27MK400H سایز 27 اینچ,1.0,high,model+title
https://mahamprint.com/product/66/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D8%AA%DA%A9-%DA%A9%D8%A7%D8%B1%D9%87-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-HP-M402DW,3,54,https://mahamprint.com/products/----hp-m402dw,پرینتر تک کاره لیزری  HP M402DW,1.0,high,model+title
https://mahamprint.com/product/1505/%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-Canon-052,2,54,https://mahamprint.com/products/-canon-052,کارتریج Canon 052,1.0,high,model+title
https://mahamprint.com/product/510/%D8%AA%D8%B3%D8%AA-%D8%A7%D8%B3%DA%A9%D9%86%D8%A7%D8%B3-Remo-%D9%85%D8%AF%D9%84-528M,2,54,https://mahamprint.com/products/--remo--528m,تست اسکناس Remo مدل 528M,1.0,high,model+title
https://mahamprint.com/product/1115/%D8%AA%D9%88%D9%86%D8%B1-%D8%B4%D8%A7%D8%B1%DA%98-hp-1-kg,1,54,https://mahamprint.com/products/--hp-1-kg,تونر شارژ hp 1 kg,0.35,medium,title-only
https://mahamprint.com/product/656/%DA%A9%D8%A7%D8%BA%D8%B0-%D8%AE%D8%B1%D8%AF%DA%A9%D9%86-Nikita-SD-9681,2,54,https://mahamprint.com/products/--nikita-sd-9681,کاغذ خردکن Nikita SD-9681,1.0,high,model+title
https://mahamprint.com/product/1582/%D8%AA%D9%88%D9%86%D8%B1-HP-126-A,1,54,https://mahamprint.com/products/-hp-126-a,تونر HP 126 A,1.0,high,model+title
https://mahamprint.com/product/1028/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%AD%D8%B3%D8%A7%D8%A8-Sitizen-CT-500JS,0,54,https://mahamprint.com/products/--sitizen-ct-500js,ماشین حساب Sitizen CT-500JS,1.0,high,model+title
https://mahamprint.com/product/2335/%DA%86%D8%B1%D8%AE-%D8%AF%D9%86%D8%AF%D9%87-%DA%A9%D9%84%D8%A7%DA%86-%D8%AF%D8%B3%D8%AA%DA%AF%D8%A7%D9%87-HP-1536-gear,1,54,https://mahamprint.com/products/----hp-1536-gear,چرخ دنده کلاچ دستگاه HP 1536 gear,1.0,high,model+title
https://mahamprint.com/product/1143/%D8%AC%D9%88%D9%87%D8%B1-%DB%B4-%D8%B1%D9%86%DA%AF-EPSON-522,5,53,https://mahamprint.com/products/---epson-522,جوهر ۴ رنگ EPSON 522,1.0,high,model+title
https://mahamprint.com/product/1120/%D8%AA%D9%88%D9%86%D8%B1-%D8%B4%D8%A7%D8%B1%DA%98-%D8%B1%D9%86%DA%AF%DB%8C-%D8%A8%D8%B1%D9%86%D8%AF-hp-%D9%85%D8%AF%D9%84-3600-200gr,3,53,https://mahamprint.com/products/----hp--3600-200gr,تونر شارژ رنگی  برند hp مدل 3600 200gr,1.0,high,model+title
https://mahamprint.com/product/1494/%DA%A9%D8%A7%D8%B1%D8%AA%D8%B1%DB%8C%D8%AC-HP-53A,3,53,https://mahamprint.com/products/-hp-53a,کارتریج HP 53A,1.0,high,model+title
https://mahamprint.com/product/208/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1-%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-%DA%86%D9%86%D8%AF%DA%A9%D8%A7%D8%B1%D9%87-%D8%A8%D8%B1%D9%86%D8%AF-HP-%D9%85%D8%AF%D9%84-M680DN,3,53,https://mahamprint.com/products/----hp--m680dn,پرینتر لیزری چندکاره برند HP مدل M680DN,1.0,high,model+title
https://mahamprint.com/product/2487/%D9%BE%D8%B1%DB%8C%D9%86%D8%AA%D8%B1%D9%84%DB%8C%D8%B2%D8%B1%DB%8C-%D8%AA%DA%A9-%DA%A9%D8%A7%D8%B1%D9%87-HP-M111W,3,53,https://mahamprint.com/products/---hp-m111w,پرینترلیزری تک کاره  HP M111W,1.0,high,model+title
